Method,rho2,param_y,MAE
Neural-ECF,-0.3,1.7,7.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,130.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,14.0
MIDAST[KS],-0.3,1.7,20.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,4.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,140.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,3.0
MIDAST[KS],-0.3,1.7,10.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,5.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,140.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,2.0
Neural-ECF,-0.3,1.7,9.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,140.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,10.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,160.0
e-Divisive,-0.3,1.7,3.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,1.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,10.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,8.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,0.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,15.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,140.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,12.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,3.0
Neural-ECF,-0.3,1.7,7.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,4.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,3.0
Neural-ECF,-0.3,1.7,10.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,0.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,2.0
Neural-ECF,-0.3,1.7,1.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,3.0
MIDAST[KS],-0.3,1.7,10.0
MIDAST[MMD],-0.3,1.7,140.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,1.0
Neural-ECF,-0.3,1.7,0.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,230.0
e-Divisive,-0.3,1.7,1.0
KCPA,-0.3,1.7,2.0
Neural-ECF,-0.3,1.7,2.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,0.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,9.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,20.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,11.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,170.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,6.0
Neural-ECF,-0.3,1.7,12.0
MIDAST[KS],-0.3,1.7,10.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,3.0
Neural-ECF,-0.3,1.7,4.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,160.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,10.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,2.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,5.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,10.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.3,1.7,10.0
MIDAST[KS],-0.3,1.7,10.0
MIDAST[MMD],-0.3,1.7,150.0
e-Divisive,-0.3,1.7,0.0
KCPA,-0.3,1.7,3.0
Neural-ECF,-0.3,1.7,18.0
MIDAST[KS],-0.3,1.7,0.0
MIDAST[MMD],-0.3,1.7,170.0
e-Divisive,-0.3,1.7,3.0
KCPA,-0.3,1.7,0.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,150.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,4.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,20.0
MIDAST[MMD],-0.0,1.7,150.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,4.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,5.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,250.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,150.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,1.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,4.0
KCPA,-0.0,1.7,4.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,5.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,30.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,5.0
KCPA,-0.0,1.7,5.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,100.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,130.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,130.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,20.0
MIDAST[MMD],-0.0,1.7,30.0
e-Divisive,-0.0,1.7,16.0
KCPA,-0.0,1.7,7.0
Neural-ECF,-0.0,1.7,4.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,290.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,1.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,5.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,5.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,100.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,13.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,5.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,20.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,6.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,30.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,20.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,5.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,20.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,4.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,120.0
e-Divisive,-0.0,1.7,4.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,270.0
e-Divisive,-0.0,1.7,12.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,180.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,37.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,120.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,5.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,12.0
KCPA,-0.0,1.7,5.0
Neural-ECF,-0.0,1.7,4.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,210.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,5.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,14.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,270.0
e-Divisive,-0.0,1.7,4.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,31.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,170.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,4.0
KCPA,-0.0,1.7,4.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,30.0
e-Divisive,-0.0,1.7,5.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,30.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,30.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,120.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,170.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,300.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,13.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,210.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,10.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,110.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,120.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,7.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,220.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,10.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,4.0
KCPA,-0.0,1.7,7.0
Neural-ECF,-0.0,1.7,6.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,150.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,4.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,10.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,0.0
MIDAST[KS],-0.0,1.7,20.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,3.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,130.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,-0.0,1.7,16.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,150.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,12.0
MIDAST[KS],-0.0,1.7,10.0
MIDAST[MMD],-0.0,1.7,40.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,160.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,16.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,24.0
KCPA,-0.0,1.7,3.0
Neural-ECF,-0.0,1.7,2.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,1.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,3.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,20.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,8.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,140.0
e-Divisive,-0.0,1.7,2.0
KCPA,-0.0,1.7,2.0
Neural-ECF,-0.0,1.7,11.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,0.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,1.0
Neural-ECF,-0.0,1.7,9.0
MIDAST[KS],-0.0,1.7,0.0
MIDAST[MMD],-0.0,1.7,300.0
e-Divisive,-0.0,1.7,0.0
KCPA,-0.0,1.7,0.0
Neural-ECF,0.3,1.7,57.0
MIDAST[KS],0.3,1.7,0.0
MIDAST[MMD],0.3,1.7,20.0
e-Divisive,0.3,1.7,4.0
KCPA,0.3,1.7,4.0
Neural-ECF,0.3,1.7,18.0
MIDAST[KS],0.3,1.7,10.0
MIDAST[MMD],0.3,1.7,190.0
e-Divisive,0.3,1.7,0.0
KCPA,0.3,1.7,8.0
Neural-ECF,0.3,1.7,9.0
MIDAST[KS],0.3,1.7,10.0
MIDAST[MMD],0.3,1.7,170.0
e-Divisive,0.3,1.7,1.0
KCPA,0.3,1.7,1.0
Neural-ECF,0.3,1.7,18.0
MIDAST[KS],0.3,1.7,40.0
MIDAST[MMD],0.3,1.7,10.0
e-Divisive,0.3,1.7,1.0
KCPA,0.3,1.7,1.0
Neural-ECF,0.3,1.7,2.0
MIDAST[KS],0.3,1.7,0.0
MIDAST[MMD],0.3,1.7,140.0
e-Divisive,0.3,1.7,2.0
KCPA,0.3,1.7,2.0
Neural-ECF,0.3,1.7,13.0
MIDAST[KS],0.3,1.7,0.0
MIDAST[MMD],0.3,1.7,160.0
e-Divisive,0.3,1.7,0.0
KCPA,0.3,1.7,1.0
Neural-ECF,0.3,1.7,12.0
MIDAST[KS],0.3,1.7,10.0
MIDAST[MMD],0.3,1.7,10.0
e-Divisive,0.3,1.7,1.0
KCPA,0.3,1.7,1.0
Neural-ECF,0.3,1.7,11.0
MIDAST[KS],0.3,1.7,10.0
MIDAST[MMD],0.3,1.7,110.0
e-Divisive,0.3,1.7,1.0
