Method,rho2,alpha2,MAE,time_s
Neural-ECF[argmax],0.6,1.85,20.0,0.8387641906738281
Neural-ECF[peaks],0.6,1.85,20.0,0.8387641906738281
MIDAST[KS],0.6,1.85,,26.039212942123413
Neural-ECF[argmax],0.6,1.85,155.0,0.8559150695800781
Neural-ECF[peaks],0.6,1.85,155.0,0.8559150695800781
MIDAST[KS],0.6,1.85,,26.352586030960083
Neural-ECF[argmax],0.6,1.85,310.0,0.8434979915618896
Neural-ECF[peaks],0.6,1.85,310.0,0.8434979915618896
MIDAST[KS],0.6,1.85,,26.376253366470337
Neural-ECF[argmax],0.6,1.85,120.0,0.8490967750549316
Neural-ECF[peaks],0.6,1.85,120.0,0.8490967750549316
MIDAST[KS],0.6,1.85,,26.2322678565979
Neural-ECF[argmax],0.6,1.85,285.0,0.8358469009399414
Neural-ECF[peaks],0.6,1.85,285.0,0.8358469009399414
MIDAST[KS],0.6,1.85,,26.424572944641113
Neural-ECF[argmax],0.6,1.85,110.0,0.847088098526001
Neural-ECF[peaks],0.6,1.85,110.0,0.847088098526001
MIDAST[KS],0.6,1.85,,26.34940505027771
Neural-ECF[argmax],0.6,1.85,70.0,0.8378028869628906
Neural-ECF[peaks],0.6,1.85,70.0,0.8378028869628906
MIDAST[KS],0.6,1.85,,26.5230610370636
Neural-ECF[argmax],0.6,1.85,95.0,0.8335061073303223
Neural-ECF[peaks],0.6,1.85,95.0,0.8335061073303223
MIDAST[KS],0.6,1.85,,26.28340983390808
Neural-ECF[argmax],0.6,1.85,230.0,0.8171980381011963
Neural-ECF[peaks],0.6,1.85,230.0,0.8171980381011963
MIDAST[KS],0.6,1.85,,26.135422945022583
Neural-ECF[argmax],0.6,1.85,85.0,0.8779330253601074
Neural-ECF[peaks],0.6,1.85,85.0,0.8779330253601074
MIDAST[KS],0.6,1.85,,26.18840503692627
Neural-ECF[argmax],0.6,1.85,60.0,0.8380889892578125
Neural-ECF[peaks],0.6,1.85,60.0,0.8380889892578125
MIDAST[KS],0.6,1.85,,26.128189086914062
Neural-ECF[argmax],0.6,1.85,255.0,0.8345258235931396
Neural-ECF[peaks],0.6,1.85,255.0,0.8345258235931396
MIDAST[KS],0.6,1.85,,26.228494882583618
Neural-ECF[argmax],0.6,1.85,35.0,0.8565523624420166
Neural-ECF[peaks],0.6,1.85,35.0,0.8565523624420166
MIDAST[KS],0.6,1.85,,26.41597604751587
Neural-ECF[argmax],0.6,1.85,5.0,0.8583338260650635
Neural-ECF[peaks],0.6,1.85,5.0,0.8583338260650635
MIDAST[KS],0.6,1.85,,26.437422037124634
Neural-ECF[argmax],0.6,1.85,10.0,0.8590388298034668
Neural-ECF[peaks],0.6,1.85,10.0,0.8590388298034668
MIDAST[KS],0.6,1.85,,26.562169075012207
Neural-ECF[argmax],0.6,1.85,45.0,0.8976738452911377
Neural-ECF[peaks],0.6,1.85,45.0,0.8976738452911377
MIDAST[KS],0.6,1.85,,26.38063383102417
Neural-ECF[argmax],0.6,1.85,30.0,0.8441760540008545
Neural-ECF[peaks],0.6,1.85,30.0,0.8441760540008545
MIDAST[KS],0.6,1.85,,26.142317056655884
Neural-ECF[argmax],0.6,1.85,45.0,0.8393440246582031
Neural-ECF[peaks],0.6,1.85,45.0,0.8393440246582031
MIDAST[KS],0.6,1.85,,26.359397888183594
Neural-ECF[argmax],0.6,1.85,85.0,0.8478641510009766
Neural-ECF[peaks],0.6,1.85,85.0,0.8478641510009766
MIDAST[KS],0.6,1.85,,26.228967905044556
Neural-ECF[argmax],0.6,1.85,5.0,0.8551878929138184
Neural-ECF[peaks],0.6,1.85,5.0,0.8551878929138184
MIDAST[KS],0.6,1.85,,26.212255001068115
Neural-ECF[argmax],0.6,1.85,70.0,0.8439207077026367
Neural-ECF[peaks],0.6,1.85,70.0,0.8439207077026367
MIDAST[KS],0.6,1.85,,26.08310580253601
Neural-ECF[argmax],0.6,1.85,5.0,0.8580501079559326
Neural-ECF[peaks],0.6,1.85,5.0,0.8580501079559326
MIDAST[KS],0.6,1.85,,26.636528968811035
Neural-ECF[argmax],0.6,1.85,230.0,0.8549790382385254
Neural-ECF[peaks],0.6,1.85,230.0,0.8549790382385254
MIDAST[KS],0.6,1.85,,26.161041975021362
Neural-ECF[argmax],0.6,1.85,130.0,0.8699939250946045
Neural-ECF[peaks],0.6,1.85,130.0,0.8699939250946045
MIDAST[KS],0.6,1.85,,26.127937078475952
Neural-ECF[argmax],0.6,1.85,220.0,0.8583328723907471
Neural-ECF[peaks],0.6,1.85,220.0,0.8583328723907471
MIDAST[KS],0.6,1.85,,26.16457486152649
Neural-ECF[argmax],0.6,1.85,60.0,0.9115200042724609
Neural-ECF[peaks],0.6,1.85,60.0,0.9115200042724609
MIDAST[KS],0.6,1.85,,26.130555868148804
Neural-ECF[argmax],0.6,1.85,125.0,0.8647222518920898
Neural-ECF[peaks],0.6,1.85,125.0,0.8647222518920898
MIDAST[KS],0.6,1.85,,26.449261903762817
Neural-ECF[argmax],0.6,1.85,150.0,0.8902199268341064
Neural-ECF[peaks],0.6,1.85,150.0,0.8902199268341064
MIDAST[KS],0.6,1.85,,25.80536413192749
Neural-ECF[argmax],0.6,1.85,15.0,0.832489013671875
Neural-ECF[peaks],0.6,1.85,15.0,0.832489013671875
MIDAST[KS],0.6,1.85,,26.122495889663696
Neural-ECF[argmax],0.6,1.85,15.0,0.8366529941558838
Neural-ECF[peaks],0.6,1.85,15.0,0.8366529941558838
MIDAST[KS],0.6,1.85,,26.20020294189453
Neural-ECF[argmax],0.6,1.85,185.0,0.8492021560668945
Neural-ECF[peaks],0.6,1.85,185.0,0.8492021560668945
MIDAST[KS],0.6,1.85,,25.942394733428955
Neural-ECF[argmax],0.6,1.85,300.0,0.8470911979675293
Neural-ECF[peaks],0.6,1.85,300.0,0.8470911979675293
MIDAST[KS],0.6,1.85,,25.90743923187256
Neural-ECF[argmax],0.6,1.85,275.0,0.8482508659362793
Neural-ECF[peaks],0.6,1.85,275.0,0.8482508659362793
MIDAST[KS],0.6,1.85,,25.950833797454834
Neural-ECF[argmax],0.6,1.85,15.0,0.8317530155181885
Neural-ECF[peaks],0.6,1.85,15.0,0.8317530155181885
MIDAST[KS],0.6,1.85,,25.837657928466797
Neural-ECF[argmax],0.6,1.85,40.0,0.8667769432067871
Neural-ECF[peaks],0.6,1.85,40.0,0.8667769432067871
MIDAST[KS],0.6,1.85,,25.845563173294067
Neural-ECF[argmax],0.6,1.85,265.0,0.8455591201782227
Neural-ECF[peaks],0.6,1.85,265.0,0.8455591201782227
MIDAST[KS],0.6,1.85,,25.866338968276978
Neural-ECF[argmax],0.6,1.85,105.0,0.842026948928833
Neural-ECF[peaks],0.6,1.85,105.0,0.842026948928833
MIDAST[KS],0.6,1.85,,25.67944097518921
Neural-ECF[argmax],0.6,1.85,325.0,0.8202149868011475
Neural-ECF[peaks],0.6,1.85,25.0,0.8202149868011475
MIDAST[KS],0.6,1.85,,25.989850997924805
Neural-ECF[argmax],0.6,1.85,50.0,0.8831791877746582
Neural-ECF[peaks],0.6,1.85,50.0,0.8831791877746582
MIDAST[KS],0.6,1.85,,25.805617809295654
Neural-ECF[argmax],0.6,1.85,310.0,0.8137049674987793
Neural-ECF[peaks],0.6,1.85,310.0,0.8137049674987793
MIDAST[KS],0.6,1.85,,25.81055498123169
Neural-ECF[argmax],0.6,1.85,75.0,0.8372206687927246
Neural-ECF[peaks],0.6,1.85,75.0,0.8372206687927246
MIDAST[KS],0.6,1.85,,25.66188097000122
Neural-ECF[argmax],0.6,1.85,225.0,0.8287580013275146
Neural-ECF[peaks],0.6,1.85,225.0,0.8287580013275146
MIDAST[KS],0.6,1.85,,25.794804096221924
Neural-ECF[argmax],0.6,1.85,175.0,0.8332700729370117
Neural-ECF[peaks],0.6,1.85,175.0,0.8332700729370117
MIDAST[KS],0.6,1.85,,25.828231811523438
Neural-ECF[argmax],0.6,1.85,70.0,0.84368896484375
Neural-ECF[peaks],0.6,1.85,70.0,0.84368896484375
MIDAST[KS],0.6,1.85,324.0,25.957804203033447
Neural-ECF[argmax],0.6,1.85,220.0,0.8209578990936279
Neural-ECF[peaks],0.6,1.85,220.0,0.8209578990936279
MIDAST[KS],0.6,1.85,,26.01895308494568
Neural-ECF[argmax],0.6,1.85,0.0,0.8474571704864502
Neural-ECF[peaks],0.6,1.85,0.0,0.8474571704864502
MIDAST[KS],0.6,1.85,,25.833910942077637
Neural-ECF[argmax],0.6,1.85,295.0,0.8420248031616211
Neural-ECF[peaks],0.6,1.85,295.0,0.8420248031616211
MIDAST[KS],0.6,1.85,,26.175275802612305
Neural-ECF[argmax],0.6,1.85,80.0,0.8273680210113525
Neural-ECF[peaks],0.6,1.85,80.0,0.8273680210113525
MIDAST[KS],0.6,1.85,,25.806750059127808
Neural-ECF[argmax],0.6,1.85,40.0,0.8598871231079102
Neural-ECF[peaks],0.6,1.85,40.0,0.8598871231079102
MIDAST[KS],0.6,1.85,,25.972651958465576
Neural-ECF[argmax],0.6,1.85,100.0,0.8406858444213867
Neural-ECF[peaks],0.6,1.85,100.0,0.8406858444213867
MIDAST[KS],0.6,1.85,,26.275297164916992
Neural-ECF[argmax],0.6,1.85,320.0,0.8323662281036377
Neural-ECF[peaks],0.6,1.85,320.0,0.8323662281036377
MIDAST[KS],0.6,1.85,,26.135340929031372
Neural-ECF[argmax],0.6,1.85,70.0,0.8308501243591309
Neural-ECF[peaks],0.6,1.85,70.0,0.8308501243591309
MIDAST[KS],0.6,1.85,,25.865028142929077
Neural-ECF[argmax],0.6,1.85,325.0,0.8588829040527344
Neural-ECF[peaks],0.6,1.85,325.0,0.8588829040527344
MIDAST[KS],0.6,1.85,,26.19811511039734
Neural-ECF[argmax],0.6,1.85,5.0,0.8334269523620605
Neural-ECF[peaks],0.6,1.85,5.0,0.8334269523620605
MIDAST[KS],0.6,1.85,,25.90060806274414
Neural-ECF[argmax],0.6,1.85,90.0,0.827509880065918
Neural-ECF[peaks],0.6,1.85,90.0,0.827509880065918
MIDAST[KS],0.6,1.85,,25.7527072429657
Neural-ECF[argmax],0.6,1.85,275.0,0.8372659683227539
Neural-ECF[peaks],0.6,1.85,275.0,0.8372659683227539
MIDAST[KS],0.6,1.85,,25.944136142730713
Neural-ECF[argmax],0.6,1.85,30.0,0.8527171611785889
Neural-ECF[peaks],0.6,1.85,30.0,0.8527171611785889
MIDAST[KS],0.6,1.85,,25.799460887908936
Neural-ECF[argmax],0.6,1.85,15.0,0.8436281681060791
Neural-ECF[peaks],0.6,1.85,15.0,0.8436281681060791
MIDAST[KS],0.6,1.85,,25.915936946868896
Neural-ECF[argmax],0.6,1.85,325.0,0.8392300605773926
Neural-ECF[peaks],0.6,1.85,325.0,0.8392300605773926
MIDAST[KS],0.6,1.85,,25.953828811645508
Neural-ECF[argmax],0.6,1.85,15.0,0.8305292129516602
Neural-ECF[peaks],0.6,1.85,15.0,0.8305292129516602
MIDAST[KS],0.6,1.85,,25.972451210021973
Neural-ECF[argmax],0.6,1.85,110.0,0.8578770160675049
Neural-ECF[peaks],0.6,1.85,110.0,0.8578770160675049
MIDAST[KS],0.6,1.85,,25.85991072654724
Neural-ECF[argmax],0.6,1.85,240.0,0.8321530818939209
Neural-ECF[peaks],0.6,1.85,240.0,0.8321530818939209
MIDAST[KS],0.6,1.85,,25.92951202392578
Neural-ECF[argmax],0.6,1.85,250.0,0.8369438648223877
Neural-ECF[peaks],0.6,1.85,250.0,0.8369438648223877
MIDAST[KS],0.6,1.85,,25.99629282951355
Neural-ECF[argmax],0.6,1.85,25.0,0.837672233581543
Neural-ECF[peaks],0.6,1.85,25.0,0.837672233581543
MIDAST[KS],0.6,1.85,,25.88710308074951
Neural-ECF[argmax],0.6,1.85,300.0,0.8703911304473877
Neural-ECF[peaks],0.6,1.85,300.0,0.8703911304473877
MIDAST[KS],0.6,1.85,,26.09757685661316
Neural-ECF[argmax],0.6,1.85,325.0,0.8349609375
Neural-ECF[peaks],0.6,1.85,325.0,0.8349609375
MIDAST[KS],0.6,1.85,,25.90337586402893
Neural-ECF[argmax],0.6,1.85,325.0,0.8415899276733398
Neural-ECF[peaks],0.6,1.85,30.0,0.8415899276733398
MIDAST[KS],0.6,1.85,,25.86519503593445
Neural-ECF[argmax],0.6,1.85,175.0,0.8309218883514404
Neural-ECF[peaks],0.6,1.85,175.0,0.8309218883514404
MIDAST[KS],0.6,1.85,,25.95648694038391
Neural-ECF[argmax],0.6,1.85,325.0,0.8362350463867188
Neural-ECF[peaks],0.6,1.85,165.0,0.8362350463867188
MIDAST[KS],0.6,1.85,,26.035606145858765
Neural-ECF[argmax],0.6,1.85,10.0,0.8334231376647949
Neural-ECF[peaks],0.6,1.85,10.0,0.8334231376647949
MIDAST[KS],0.6,1.85,,26.168553113937378
Neural-ECF[argmax],0.6,1.85,275.0,0.846362829208374
Neural-ECF[peaks],0.6,1.85,275.0,0.846362829208374
MIDAST[KS],0.6,1.85,,26.775232076644897
Neural-ECF[argmax],0.6,1.85,260.0,0.8341259956359863
Neural-ECF[peaks],0.6,1.85,260.0,0.8341259956359863
MIDAST[KS],0.6,1.85,,26.20179581642151
Neural-ECF[argmax],0.6,1.85,5.0,0.8552777767181396
Neural-ECF[peaks],0.6,1.85,5.0,0.8552777767181396
MIDAST[KS],0.6,1.85,,25.957441091537476
Neural-ECF[argmax],0.6,1.85,290.0,0.8335402011871338
Neural-ECF[peaks],0.6,1.85,290.0,0.8335402011871338
MIDAST[KS],0.6,1.85,,26.151657104492188
Neural-ECF[argmax],0.6,1.85,10.0,0.8287107944488525
Neural-ECF[peaks],0.6,1.85,10.0,0.8287107944488525
MIDAST[KS],0.6,1.85,,25.85070013999939
Neural-ECF[argmax],0.6,1.85,15.0,0.8381068706512451
Neural-ECF[peaks],0.6,1.85,15.0,0.8381068706512451
MIDAST[KS],0.6,1.85,,26.04962730407715
Neural-ECF[argmax],0.6,1.85,0.0,0.8276658058166504
Neural-ECF[peaks],0.6,1.85,0.0,0.8276658058166504
MIDAST[KS],0.6,1.85,,25.87217879295349
Neural-ECF[argmax],0.6,1.85,10.0,0.8358960151672363
Neural-ECF[peaks],0.6,1.85,10.0,0.8358960151672363
MIDAST[KS],0.6,1.85,,25.967737913131714
Neural-ECF[argmax],0.6,1.85,10.0,0.8368508815765381
Neural-ECF[peaks],0.6,1.85,10.0,0.8368508815765381
MIDAST[KS],0.6,1.85,,25.97904682159424
Neural-ECF[argmax],0.6,1.85,20.0,0.8452670574188232
Neural-ECF[peaks],0.6,1.85,20.0,0.8452670574188232
MIDAST[KS],0.6,1.85,,26.26577377319336
Neural-ECF[argmax],0.6,1.85,220.0,0.8256409168243408
Neural-ECF[peaks],0.6,1.85,220.0,0.8256409168243408
MIDAST[KS],0.6,1.85,,26.478010177612305
Neural-ECF[argmax],0.6,1.85,85.0,0.8325600624084473
Neural-ECF[peaks],0.6,1.85,85.0,0.8325600624084473
MIDAST[KS],0.6,1.85,,26.24780511856079
Neural-ECF[argmax],0.6,1.85,255.0,0.8697400093078613
Neural-ECF[peaks],0.6,1.85,255.0,0.8697400093078613
MIDAST[KS],0.6,1.85,,26.20908498764038
Neural-ECF[argmax],0.6,1.85,45.0,0.8339319229125977
Neural-ECF[peaks],0.6,1.85,45.0,0.8339319229125977
MIDAST[KS],0.6,1.85,,25.876307010650635
Neural-ECF[argmax],0.6,1.85,325.0,0.8643991947174072
Neural-ECF[peaks],0.6,1.85,325.0,0.8643991947174072
MIDAST[KS],0.6,1.85,,26.077437162399292
Neural-ECF[argmax],0.6,1.85,25.0,0.8558371067047119
Neural-ECF[peaks],0.6,1.85,25.0,0.8558371067047119
MIDAST[KS],0.6,1.85,,26.07390069961548
Neural-ECF[argmax],0.6,1.85,220.0,0.829463005065918
Neural-ECF[peaks],0.6,1.85,220.0,0.829463005065918
MIDAST[KS],0.6,1.85,,25.780253171920776
Neural-ECF[argmax],0.6,1.85,40.0,0.8200640678405762
Neural-ECF[peaks],0.6,1.85,40.0,0.8200640678405762
MIDAST[KS],0.6,1.85,,25.785171031951904
Neural-ECF[argmax],0.6,1.85,55.0,0.8294823169708252
Neural-ECF[peaks],0.6,1.85,55.0,0.8294823169708252
MIDAST[KS],0.6,1.85,,26.01164960861206
Neural-ECF[argmax],0.6,1.85,40.0,0.831406831741333
Neural-ECF[peaks],0.6,1.85,40.0,0.831406831741333
MIDAST[KS],0.6,1.85,,26.014085054397583
Neural-ECF[argmax],0.6,1.85,25.0,0.8350012302398682
Neural-ECF[peaks],0.6,1.85,25.0,0.8350012302398682
MIDAST[KS],0.6,1.85,,25.899359941482544
Neural-ECF[argmax],0.6,1.85,25.0,0.830657958984375
Neural-ECF[peaks],0.6,1.85,25.0,0.830657958984375
MIDAST[KS],0.6,1.85,,26.027703046798706
Neural-ECF[argmax],0.6,1.85,145.0,0.8382461071014404
Neural-ECF[peaks],0.6,1.85,145.0,0.8382461071014404
MIDAST[KS],0.6,1.85,,26.15067481994629
Neural-ECF[argmax],0.6,1.85,155.0,0.8341760635375977
Neural-ECF[peaks],0.6,1.85,155.0,0.8341760635375977
MIDAST[KS],0.6,1.85,,26.106243133544922
Neural-ECF[argmax],0.6,1.85,40.0,0.8589417934417725
Neural-ECF[peaks],0.6,1.85,40.0,0.8589417934417725
MIDAST[KS],0.6,1.85,,26.453133821487427
Neural-ECF[argmax],0.6,1.85,140.0,0.8798558712005615
Neural-ECF[peaks],0.6,1.85,140.0,0.8798558712005615
MIDAST[KS],0.6,1.85,,26.276117086410522
Neural-ECF[argmax],0.6,1.85,315.0,0.8467991352081299
Neural-ECF[peaks],0.6,1.85,315.0,0.8467991352081299
MIDAST[KS],0.6,1.85,,26.30228304862976
Neural-ECF[argmax],0.6,1.85,70.0,0.8278999328613281
Neural-ECF[peaks],0.6,1.85,70.0,0.8278999328613281
MIDAST[KS],0.6,1.85,,26.443397045135498
Neural-ECF[argmax],0.6,1.85,135.0,0.8639159202575684
Neural-ECF[peaks],0.6,1.85,135.0,0.8639159202575684
MIDAST[KS],0.6,1.85,,26.204240798950195
Neural-ECF[argmax],0.6,1.85,5.0,0.8683779239654541
Neural-ECF[peaks],0.6,1.85,5.0,0.8683779239654541
MIDAST[KS],0.6,1.85,,26.21082901954651
Neural-ECF[argmax],0.6,1.85,20.0,0.839043140411377
Neural-ECF[peaks],0.6,1.85,20.0,0.839043140411377
MIDAST[KS],0.6,1.85,,26.26033616065979
Neural-ECF[argmax],0.6,1.85,140.0,0.8322081565856934
Neural-ECF[peaks],0.6,1.85,295.0,0.8322081565856934
MIDAST[KS],0.6,1.85,,26.013023853302002
Neural-ECF[argmax],0.6,1.85,130.0,0.8309009075164795
Neural-ECF[peaks],0.6,1.85,130.0,0.8309009075164795
MIDAST[KS],0.6,1.85,,26.44017267227173
Neural-ECF[argmax],0.6,1.85,0.0,0.8641357421875
Neural-ECF[peaks],0.6,1.85,0.0,0.8641357421875
MIDAST[KS],0.6,1.85,,26.095335245132446
Neural-ECF[argmax],0.6,1.85,235.0,0.844926118850708
Neural-ECF[peaks],0.6,1.85,235.0,0.844926118850708
MIDAST[KS],0.6,1.85,,26.325430154800415
Neural-ECF[argmax],0.6,1.85,220.0,0.8387649059295654
Neural-ECF[peaks],0.6,1.85,220.0,0.8387649059295654
MIDAST[KS],0.6,1.85,,26.09594702720642
Neural-ECF[argmax],0.6,1.85,280.0,0.8501870632171631
Neural-ECF[peaks],0.6,1.85,280.0,0.8501870632171631
MIDAST[KS],0.6,1.85,,26.05620288848877
Neural-ECF[argmax],0.6,1.85,300.0,0.8418071269989014
Neural-ECF[peaks],0.6,1.85,300.0,0.8418071269989014
MIDAST[KS],0.6,1.85,,26.09292697906494
Neural-ECF[argmax],0.6,1.85,75.0,0.8737430572509766
Neural-ECF[peaks],0.6,1.85,75.0,0.8737430572509766
MIDAST[KS],0.6,1.85,,25.998249053955078
Neural-ECF[argmax],0.6,1.85,130.0,0.850029706954956
Neural-ECF[peaks],0.6,1.85,130.0,0.850029706954956
MIDAST[KS],0.6,1.85,,26.02687907218933
Neural-ECF[argmax],0.6,1.85,305.0,0.8385438919067383
Neural-ECF[peaks],0.6,1.85,305.0,0.8385438919067383
MIDAST[KS],0.6,1.85,,26.340853929519653
Neural-ECF[argmax],0.6,1.85,10.0,0.8599810600280762
Neural-ECF[peaks],0.6,1.85,10.0,0.8599810600280762
MIDAST[KS],0.6,1.85,,26.08167290687561
Neural-ECF[argmax],0.6,1.85,205.0,0.8320479393005371
Neural-ECF[peaks],0.6,1.85,205.0,0.8320479393005371
MIDAST[KS],0.6,1.85,,26.16406488418579
Neural-ECF[argmax],0.6,1.85,30.0,0.8270220756530762
Neural-ECF[peaks],0.6,1.85,30.0,0.8270220756530762
MIDAST[KS],0.6,1.85,,25.930941104888916
Neural-ECF[argmax],0.6,1.85,5.0,0.8583192825317383
Neural-ECF[peaks],0.6,1.85,5.0,0.8583192825317383
MIDAST[KS],0.6,1.85,,26.196067094802856
Neural-ECF[argmax],0.6,1.85,90.0,0.8467757701873779
Neural-ECF[peaks],0.6,1.85,90.0,0.8467757701873779
MIDAST[KS],0.6,1.85,,26.095304012298584
Neural-ECF[argmax],0.6,1.85,250.0,0.8335602283477783
Neural-ECF[peaks],0.6,1.85,250.0,0.8335602283477783
MIDAST[KS],0.6,1.85,,26.316317081451416
Neural-ECF[argmax],0.6,1.85,160.0,0.8555259704589844
Neural-ECF[peaks],0.6,1.85,160.0,0.8555259704589844
MIDAST[KS],0.6,1.85,,26.19803738594055
Neural-ECF[argmax],0.6,1.85,5.0,0.8374781608581543
Neural-ECF[peaks],0.6,1.85,5.0,0.8374781608581543
MIDAST[KS],0.6,1.85,,26.56872034072876
Neural-ECF[argmax],0.6,1.85,310.0,0.8378159999847412
Neural-ECF[peaks],0.6,1.85,310.0,0.8378159999847412
MIDAST[KS],0.6,1.85,,26.76395297050476
Neural-ECF[argmax],0.6,1.85,290.0,0.8657560348510742
Neural-ECF[peaks],0.6,1.85,290.0,0.8657560348510742
MIDAST[KS],0.6,1.85,,26.545422077178955
Neural-ECF[argmax],0.6,1.85,210.0,0.8519530296325684
Neural-ECF[peaks],0.6,1.85,210.0,0.8519530296325684
MIDAST[KS],0.6,1.85,,26.34887194633484
Neural-ECF[argmax],0.6,1.85,45.0,0.8885660171508789
Neural-ECF[peaks],0.6,1.85,45.0,0.8885660171508789
MIDAST[KS],0.6,1.85,,26.01470422744751
Neural-ECF[argmax],0.6,1.85,20.0,0.8410918712615967
Neural-ECF[peaks],0.6,1.85,20.0,0.8410918712615967
MIDAST[KS],0.6,1.85,,26.093913078308105
Neural-ECF[argmax],0.6,1.85,60.0,0.8929929733276367
Neural-ECF[peaks],0.6,1.85,60.0,0.8929929733276367
MIDAST[KS],0.6,1.85,,26.21582818031311
Neural-ECF[argmax],0.6,1.85,30.0,0.8467230796813965
Neural-ECF[peaks],0.6,1.85,30.0,0.8467230796813965
MIDAST[KS],0.6,1.85,,26.291847229003906
Neural-ECF[argmax],0.6,1.85,320.0,0.8418779373168945
Neural-ECF[peaks],0.6,1.85,320.0,0.8418779373168945
MIDAST[KS],0.6,1.85,,25.956841945648193
Neural-ECF[argmax],0.6,1.85,170.0,0.8623120784759521
Neural-ECF[peaks],0.6,1.85,170.0,0.8623120784759521
MIDAST[KS],0.6,1.85,,26.33760118484497
Neural-ECF[argmax],0.6,1.85,5.0,0.8461918830871582
Neural-ECF[peaks],0.6,1.85,5.0,0.8461918830871582
MIDAST[KS],0.6,1.85,,26.173208951950073
Neural-ECF[argmax],0.6,1.85,20.0,0.8526427745819092
Neural-ECF[peaks],0.6,1.85,20.0,0.8526427745819092
MIDAST[KS],0.6,1.85,,26.11632013320923
Neural-ECF[argmax],0.6,1.85,25.0,0.8280251026153564
Neural-ECF[peaks],0.6,1.85,25.0,0.8280251026153564
MIDAST[KS],0.6,1.85,,26.653391122817993
Neural-ECF[argmax],0.6,1.85,310.0,0.8440039157867432
Neural-ECF[peaks],0.6,1.85,310.0,0.8440039157867432
MIDAST[KS],0.6,1.85,,26.1924729347229
Neural-ECF[argmax],0.6,1.85,90.0,0.8351068496704102
Neural-ECF[peaks],0.6,1.85,90.0,0.8351068496704102
MIDAST[KS],0.6,1.85,,26.33912706375122
Neural-ECF[argmax],0.6,1.85,255.0,0.8436517715454102
Neural-ECF[peaks],0.6,1.85,255.0,0.8436517715454102
MIDAST[KS],0.6,1.85,,26.31894588470459
Neural-ECF[argmax],0.6,1.85,5.0,0.8583009243011475
Neural-ECF[peaks],0.6,1.85,5.0,0.8583009243011475
MIDAST[KS],0.6,1.85,,26.417273998260498
Neural-ECF[argmax],0.6,1.85,270.0,0.841515064239502
Neural-ECF[peaks],0.6,1.85,270.0,0.841515064239502
MIDAST[KS],0.6,1.85,,26.119668006896973
Neural-ECF[argmax],0.6,1.85,70.0,0.8410871028900146
Neural-ECF[peaks],0.6,1.85,70.0,0.8410871028900146
MIDAST[KS],0.6,1.85,,26.540878772735596
Neural-ECF[argmax],0.6,1.85,70.0,0.8512520790100098
Neural-ECF[peaks],0.6,1.85,70.0,0.8512520790100098
MIDAST[KS],0.6,1.85,,26.94077706336975
Neural-ECF[argmax],0.6,1.85,95.0,0.8787868022918701
Neural-ECF[peaks],0.6,1.85,95.0,0.8787868022918701
MIDAST[KS],0.6,1.85,,26.53368306159973
Neural-ECF[argmax],0.6,1.85,215.0,0.8542890548706055
Neural-ECF[peaks],0.6,1.85,215.0,0.8542890548706055
MIDAST[KS],0.6,1.85,,26.579144954681396
Neural-ECF[argmax],0.6,1.85,140.0,0.846235990524292
Neural-ECF[peaks],0.6,1.85,140.0,0.846235990524292
MIDAST[KS],0.6,1.85,,26.345146656036377
Neural-ECF[argmax],0.6,1.85,35.0,0.845085859298706
Neural-ECF[peaks],0.6,1.85,35.0,0.845085859298706
MIDAST[KS],0.6,1.85,,26.517114877700806
Neural-ECF[argmax],0.6,1.85,5.0,0.8928263187408447
Neural-ECF[peaks],0.6,1.85,5.0,0.8928263187408447
MIDAST[KS],0.6,1.85,,26.49061608314514
Neural-ECF[argmax],0.6,1.85,150.0,0.9240779876708984
Neural-ECF[peaks],0.6,1.85,150.0,0.9240779876708984
MIDAST[KS],0.6,1.85,,26.4809250831604
Neural-ECF[argmax],0.6,1.85,20.0,0.8715620040893555
Neural-ECF[peaks],0.6,1.85,20.0,0.8715620040893555
MIDAST[KS],0.6,1.85,,26.518069982528687
Neural-ECF[argmax],0.6,1.85,95.0,0.8671441078186035
Neural-ECF[peaks],0.6,1.85,95.0,0.8671441078186035
MIDAST[KS],0.6,1.85,,26.684237003326416
Neural-ECF[argmax],0.6,1.85,130.0,0.8653347492218018
Neural-ECF[peaks],0.6,1.85,130.0,0.8653347492218018
MIDAST[KS],0.6,1.85,,26.71658968925476
Neural-ECF[argmax],0.6,1.85,240.0,0.82840895652771
Neural-ECF[peaks],0.6,1.85,240.0,0.82840895652771
MIDAST[KS],0.6,1.85,,26.678924083709717
Neural-ECF[argmax],0.6,1.85,30.0,0.8406682014465332
Neural-ECF[peaks],0.6,1.85,30.0,0.8406682014465332
MIDAST[KS],0.6,1.85,,26.510005950927734
Neural-ECF[argmax],0.6,1.85,235.0,0.8861901760101318
Neural-ECF[peaks],0.6,1.85,235.0,0.8861901760101318
MIDAST[KS],0.6,1.85,,26.80258297920227
Neural-ECF[argmax],0.6,1.85,15.0,0.8665590286254883
Neural-ECF[peaks],0.6,1.85,15.0,0.8665590286254883
MIDAST[KS],0.6,1.85,,26.657124042510986
Neural-ECF[argmax],0.6,1.85,20.0,0.8629701137542725
Neural-ECF[peaks],0.6,1.85,20.0,0.8629701137542725
MIDAST[KS],0.6,1.85,,26.559231996536255
Neural-ECF[argmax],0.6,1.85,200.0,0.8439078330993652
