Method,rho2,alpha2,MAE,time_s
Neural-ECF[peaks],-0.9,1.7,10,0.7414257526397705
MIDAST[KS],-0.9,1.7,0,0.38164615631103516
Neural-ECF[argmax],-0.9,1.7,10,0.720578670501709
Neural-ECF[peaks],-0.9,1.7,10,0.720578670501709
MIDAST[KS],-0.9,1.7,10,0.36463499069213867
Neural-ECF[argmax],-0.9,1.7,10,0.738663911819458
Neural-ECF[peaks],-0.9,1.7,10,0.738663911819458
MIDAST[KS],-0.9,1.7,10,0.36433982849121094
Neural-ECF[argmax],-0.9,1.7,5,0.8515760898590088
Neural-ECF[peaks],-0.9,1.7,5,0.8515760898590088
MIDAST[KS],-0.9,1.7,10,0.39046692848205566
Neural-ECF[argmax],-0.9,1.7,5,0.7653708457946777
Neural-ECF[peaks],-0.9,1.7,5,0.7653708457946777
MIDAST[KS],-0.9,1.7,10,0.39211583137512207
Neural-ECF[argmax],-0.9,1.7,5,0.7855751514434814
Neural-ECF[peaks],-0.9,1.7,5,0.7855751514434814
MIDAST[KS],-0.9,1.7,0,0.4580368995666504
Neural-ECF[argmax],-0.9,1.7,0,0.8434810638427734
Neural-ECF[peaks],-0.9,1.7,0,0.8434810638427734
MIDAST[KS],-0.9,1.7,0,0.5527176856994629
Neural-ECF[argmax],-0.9,1.7,0,1.030869960784912
Neural-ECF[peaks],-0.9,1.7,0,1.030869960784912
MIDAST[KS],-0.9,1.7,10,0.40569496154785156
Neural-ECF[argmax],-0.9,1.7,0,0.9747838973999023
Neural-ECF[peaks],-0.9,1.7,0,0.9747838973999023
MIDAST[KS],-0.9,1.7,0,0.4315798282623291
Neural-ECF[argmax],-0.9,1.7,0,0.8900308609008789
Neural-ECF[peaks],-0.9,1.7,0,0.8900308609008789
MIDAST[KS],-0.9,1.7,10,0.4247701168060303
Neural-ECF[argmax],-0.9,1.7,15,0.9160628318786621
Neural-ECF[peaks],-0.9,1.7,15,0.9160628318786621
MIDAST[KS],-0.9,1.7,0,0.5174598693847656
Neural-ECF[argmax],-0.9,1.7,10,0.8349957466125488
Neural-ECF[peaks],-0.9,1.7,10,0.8349957466125488
MIDAST[KS],-0.9,1.7,0,0.4487137794494629
Neural-ECF[argmax],-0.9,1.7,5,0.8394653797149658
Neural-ECF[peaks],-0.9,1.7,5,0.8394653797149658
MIDAST[KS],-0.9,1.7,10,0.43817973136901855
Neural-ECF[argmax],-0.9,1.7,5,0.8541948795318604
Neural-ECF[peaks],-0.9,1.7,5,0.8541948795318604
MIDAST[KS],-0.9,1.7,0,0.4835338592529297
Neural-ECF[argmax],-0.9,1.7,10,0.7900087833404541
Neural-ECF[peaks],-0.9,1.7,10,0.7900087833404541
MIDAST[KS],-0.9,1.7,20,0.4443931579589844
Neural-ECF[argmax],-0.9,1.7,0,0.8457539081573486
Neural-ECF[peaks],-0.9,1.7,0,0.8457539081573486
MIDAST[KS],-0.9,1.7,0,0.3969898223876953
Neural-ECF[argmax],-0.9,1.7,0,0.8352949619293213
Neural-ECF[peaks],-0.9,1.7,0,0.8352949619293213
MIDAST[KS],-0.9,1.7,10,0.4485492706298828
Neural-ECF[argmax],-0.9,1.7,0,0.9824247360229492
Neural-ECF[peaks],-0.9,1.7,0,0.9824247360229492
MIDAST[KS],-0.9,1.7,0,0.42624616622924805
Neural-ECF[argmax],-0.9,1.7,0,0.7991280555725098
Neural-ECF[peaks],-0.9,1.7,0,0.7991280555725098
MIDAST[KS],-0.9,1.7,20,0.4117739200592041
Neural-ECF[argmax],-0.9,1.7,5,0.7563841342926025
Neural-ECF[peaks],-0.9,1.7,5,0.7563841342926025
MIDAST[KS],-0.9,1.7,380,0.41547584533691406
Neural-ECF[argmax],-0.9,1.7,5,0.8701512813568115
Neural-ECF[peaks],-0.9,1.7,5,0.8701512813568115
MIDAST[KS],-0.9,1.7,10,0.5748159885406494
Neural-ECF[argmax],-0.9,1.7,0,0.9480159282684326
Neural-ECF[peaks],-0.9,1.7,0,0.9480159282684326
MIDAST[KS],-0.9,1.7,0,0.4379451274871826
Neural-ECF[argmax],-0.9,1.7,0,0.9282128810882568
Neural-ECF[peaks],-0.9,1.7,0,0.9282128810882568
MIDAST[KS],-0.9,1.7,0,0.4313321113586426
Neural-ECF[argmax],-0.9,1.7,10,1.0056262016296387
Neural-ECF[peaks],-0.9,1.7,10,1.0056262016296387
MIDAST[KS],-0.9,1.7,10,0.41396307945251465
Neural-ECF[argmax],-0.9,1.7,0,0.911733865737915
Neural-ECF[peaks],-0.9,1.7,0,0.911733865737915
MIDAST[KS],-0.9,1.7,10,0.47300195693969727
Neural-ECF[argmax],-0.9,1.7,0,0.9016048908233643
Neural-ECF[peaks],-0.9,1.7,0,0.9016048908233643
MIDAST[KS],-0.9,1.7,20,0.44261884689331055
Neural-ECF[argmax],-0.9,1.7,10,0.7501699924468994
Neural-ECF[peaks],-0.9,1.7,10,0.7501699924468994
MIDAST[KS],-0.9,1.7,0,0.39980006217956543
Neural-ECF[argmax],-0.9,1.7,5,0.7905988693237305
Neural-ECF[peaks],-0.9,1.7,5,0.7905988693237305
MIDAST[KS],-0.9,1.7,0,0.5026969909667969
Neural-ECF[argmax],-0.9,1.7,5,0.7568540573120117
Neural-ECF[peaks],-0.9,1.7,5,0.7568540573120117
MIDAST[KS],-0.9,1.7,0,0.40174388885498047
Neural-ECF[argmax],-0.9,1.7,0,0.7557060718536377
Neural-ECF[peaks],-0.9,1.7,0,0.7557060718536377
MIDAST[KS],-0.9,1.7,0,0.44724130630493164
Neural-ECF[argmax],-0.9,1.7,0,0.8467059135437012
Neural-ECF[peaks],-0.9,1.7,0,0.8467059135437012
MIDAST[KS],-0.9,1.7,0,0.5603299140930176
Neural-ECF[argmax],-0.9,1.7,0,0.8250007629394531
Neural-ECF[peaks],-0.9,1.7,0,0.8250007629394531
MIDAST[KS],-0.9,1.7,0,0.43323802947998047
Neural-ECF[argmax],-0.9,1.7,5,0.8611900806427002
Neural-ECF[peaks],-0.9,1.7,5,0.8611900806427002
MIDAST[KS],-0.9,1.7,0,0.4424130916595459
Neural-ECF[argmax],-0.9,1.7,0,0.9035792350769043
Neural-ECF[peaks],-0.9,1.7,0,0.9035792350769043
MIDAST[KS],-0.9,1.7,280,0.43456411361694336
Neural-ECF[argmax],-0.9,1.7,5,0.8091368675231934
Neural-ECF[peaks],-0.9,1.7,5,0.8091368675231934
MIDAST[KS],-0.9,1.7,290,0.44501590728759766
Neural-ECF[argmax],-0.9,1.7,5,0.7540569305419922
Neural-ECF[peaks],-0.9,1.7,5,0.7540569305419922
MIDAST[KS],-0.9,1.7,0,0.40929412841796875
Neural-ECF[argmax],-0.9,1.7,25,0.8505568504333496
Neural-ECF[peaks],-0.9,1.7,25,0.8505568504333496
MIDAST[KS],-0.9,1.7,0,0.36798810958862305
Neural-ECF[argmax],-0.9,1.7,5,0.7625401020050049
Neural-ECF[peaks],-0.9,1.7,5,0.7625401020050049
MIDAST[KS],-0.9,1.7,0,0.4047081470489502
Neural-ECF[argmax],-0.9,1.7,0,0.8292608261108398
Neural-ECF[peaks],-0.9,1.7,0,0.8292608261108398
MIDAST[KS],-0.9,1.7,0,0.4667811393737793
Neural-ECF[argmax],-0.9,1.7,5,0.8783600330352783
Neural-ECF[peaks],-0.9,1.7,5,0.8783600330352783
MIDAST[KS],-0.9,1.7,10,0.47278475761413574
Neural-ECF[argmax],-0.9,1.7,0,0.8158321380615234
Neural-ECF[peaks],-0.9,1.7,0,0.8158321380615234
MIDAST[KS],-0.9,1.7,0,0.41605496406555176
Neural-ECF[argmax],-0.9,1.7,10,0.8552160263061523
Neural-ECF[peaks],-0.9,1.7,10,0.8552160263061523
MIDAST[KS],-0.9,1.7,10,0.3442211151123047
Neural-ECF[argmax],-0.9,1.7,0,0.6989140510559082
Neural-ECF[peaks],-0.9,1.7,0,0.6989140510559082
MIDAST[KS],-0.9,1.7,330,0.37059879302978516
Neural-ECF[argmax],-0.9,1.7,0,0.795161247253418
Neural-ECF[peaks],-0.9,1.7,0,0.795161247253418
MIDAST[KS],-0.9,1.7,0,0.4010128974914551
Neural-ECF[argmax],-0.9,1.7,5,0.802746057510376
Neural-ECF[peaks],-0.9,1.7,5,0.802746057510376
MIDAST[KS],-0.9,1.7,20,0.46159791946411133
Neural-ECF[argmax],-0.9,1.7,5,0.749243974685669
Neural-ECF[peaks],-0.9,1.7,5,0.749243974685669
MIDAST[KS],-0.9,1.7,10,0.3922300338745117
Neural-ECF[argmax],-0.9,1.7,5,0.9764420986175537
Neural-ECF[peaks],-0.9,1.7,5,0.9764420986175537
MIDAST[KS],-0.9,1.7,0,0.4066650867462158
Neural-ECF[argmax],-0.9,1.7,10,0.811481237411499
Neural-ECF[peaks],-0.9,1.7,10,0.811481237411499
MIDAST[KS],-0.9,1.7,0,0.4676229953765869
Neural-ECF[argmax],-0.9,1.7,5,0.8155219554901123
Neural-ECF[peaks],-0.9,1.7,5,0.8155219554901123
MIDAST[KS],-0.9,1.7,20,0.41620516777038574
Neural-ECF[argmax],-0.9,1.7,5,0.9033727645874023
Neural-ECF[peaks],-0.9,1.7,5,0.9033727645874023
MIDAST[KS],-0.9,1.7,0,0.3944711685180664
Neural-ECF[argmax],-0.9,1.7,10,0.822613000869751
Neural-ECF[peaks],-0.9,1.7,10,0.822613000869751
MIDAST[KS],-0.9,1.7,0,0.4038097858428955
Neural-ECF[argmax],-0.9,1.7,5,0.8868668079376221
Neural-ECF[peaks],-0.9,1.7,5,0.8868668079376221
MIDAST[KS],-0.9,1.7,0,0.3876922130584717
Neural-ECF[argmax],-0.9,1.7,5,0.7524409294128418
Neural-ECF[peaks],-0.9,1.7,5,0.7524409294128418
MIDAST[KS],-0.9,1.7,20,0.4553201198577881
Neural-ECF[argmax],-0.9,1.7,5,0.8504440784454346
Neural-ECF[peaks],-0.9,1.7,5,0.8504440784454346
MIDAST[KS],-0.9,1.7,0,0.5325238704681396
Neural-ECF[argmax],-0.9,1.7,5,0.947411298751831
Neural-ECF[peaks],-0.9,1.7,5,0.947411298751831
MIDAST[KS],-0.9,1.7,0,0.46886682510375977
Neural-ECF[argmax],-0.9,1.7,5,0.8019568920135498
Neural-ECF[peaks],-0.9,1.7,5,0.8019568920135498
MIDAST[KS],-0.9,1.7,0,0.42197680473327637
Neural-ECF[argmax],-0.9,1.7,0,0.8251259326934814
Neural-ECF[peaks],-0.9,1.7,0,0.8251259326934814
MIDAST[KS],-0.9,1.7,180,0.5420730113983154
Neural-ECF[argmax],-0.9,1.7,30,0.9180049896240234
Neural-ECF[peaks],-0.9,1.7,30,0.9180049896240234
MIDAST[KS],-0.9,1.7,410,0.42671728134155273
Neural-ECF[argmax],-0.9,1.7,5,0.8281538486480713
Neural-ECF[peaks],-0.9,1.7,5,0.8281538486480713
MIDAST[KS],-0.9,1.7,0,0.48620176315307617
Neural-ECF[argmax],-0.9,1.7,0,0.8513219356536865
Neural-ECF[peaks],-0.9,1.7,0,0.8513219356536865
MIDAST[KS],-0.9,1.7,0,0.39676380157470703
Neural-ECF[argmax],-0.9,1.7,0,0.8128297328948975
Neural-ECF[peaks],-0.9,1.7,0,0.8128297328948975
MIDAST[KS],-0.9,1.7,10,0.43190503120422363
Neural-ECF[argmax],-0.9,1.7,5,0.8166592121124268
Neural-ECF[peaks],-0.9,1.7,5,0.8166592121124268
MIDAST[KS],-0.9,1.7,0,0.4565279483795166
Neural-ECF[argmax],-0.9,1.7,0,0.829423189163208
Neural-ECF[peaks],-0.9,1.7,0,0.829423189163208
MIDAST[KS],-0.9,1.7,310,0.42797303199768066
Neural-ECF[argmax],-0.9,1.7,10,0.8901231288909912
Neural-ECF[peaks],-0.9,1.7,10,0.8901231288909912
MIDAST[KS],-0.9,1.7,0,0.585655927658081
Neural-ECF[argmax],-0.9,1.7,15,0.816868782043457
Neural-ECF[peaks],-0.9,1.7,15,0.816868782043457
MIDAST[KS],-0.9,1.7,10,0.4388391971588135
Neural-ECF[argmax],-0.9,1.7,5,0.7340009212493896
Neural-ECF[peaks],-0.9,1.7,5,0.7340009212493896
MIDAST[KS],-0.9,1.7,0,0.4494168758392334
Neural-ECF[argmax],-0.9,1.7,5,0.9900851249694824
Neural-ECF[peaks],-0.9,1.7,5,0.9900851249694824
MIDAST[KS],-0.9,1.7,10,0.4555959701538086
Neural-ECF[argmax],-0.9,1.7,10,1.066606044769287
Neural-ECF[peaks],-0.9,1.7,10,1.066606044769287
MIDAST[KS],-0.9,1.7,0,0.3977060317993164
Neural-ECF[argmax],-0.9,1.7,10,0.7753629684448242
Neural-ECF[peaks],-0.9,1.7,10,0.7753629684448242
MIDAST[KS],-0.9,1.7,0,0.6251001358032227
Neural-ECF[argmax],-0.9,1.7,0,0.9350588321685791
Neural-ECF[peaks],-0.9,1.7,0,0.9350588321685791
MIDAST[KS],-0.9,1.7,0,0.4586329460144043
Neural-ECF[argmax],-0.9,1.7,10,0.8092360496520996
Neural-ECF[peaks],-0.9,1.7,10,0.8092360496520996
MIDAST[KS],-0.9,1.7,0,0.5350749492645264
Neural-ECF[argmax],-0.9,1.7,0,0.7438027858734131
Neural-ECF[peaks],-0.9,1.7,0,0.7438027858734131
MIDAST[KS],-0.9,1.7,0,0.43529391288757324
Neural-ECF[argmax],-0.9,1.7,10,0.7905662059783936
Neural-ECF[peaks],-0.9,1.7,10,0.7905662059783936
MIDAST[KS],-0.9,1.7,20,0.40995192527770996
Neural-ECF[argmax],-0.9,1.7,10,0.7764511108398438
Neural-ECF[peaks],-0.9,1.7,10,0.7764511108398438
MIDAST[KS],-0.9,1.7,10,0.40863609313964844
Neural-ECF[argmax],-0.9,1.7,5,0.758472204208374
Neural-ECF[peaks],-0.9,1.7,5,0.758472204208374
MIDAST[KS],-0.9,1.7,0,0.40122389793395996
Neural-ECF[argmax],-0.9,1.7,5,0.7861230373382568
Neural-ECF[peaks],-0.9,1.7,5,0.7861230373382568
MIDAST[KS],-0.9,1.7,0,0.4235420227050781
Neural-ECF[argmax],-0.9,1.7,5,0.6896982192993164
Neural-ECF[peaks],-0.9,1.7,5,0.6896982192993164
MIDAST[KS],-0.9,1.7,0,0.43548011779785156
Neural-ECF[argmax],-0.9,1.7,0,0.8193390369415283
Neural-ECF[peaks],-0.9,1.7,0,0.8193390369415283
MIDAST[KS],-0.9,1.7,0,0.4240739345550537
Neural-ECF[argmax],-0.9,1.7,10,0.8225898742675781
Neural-ECF[peaks],-0.9,1.7,10,0.8225898742675781
MIDAST[KS],-0.9,1.7,0,0.41630125045776367
Neural-ECF[argmax],-0.9,1.7,10,0.7692339420318604
Neural-ECF[peaks],-0.9,1.7,10,0.7692339420318604
MIDAST[KS],-0.9,1.7,10,0.32462000846862793
Neural-ECF[argmax],-0.9,1.7,10,0.7159757614135742
Neural-ECF[peaks],-0.9,1.7,10,0.7159757614135742
MIDAST[KS],-0.9,1.7,10,0.44077587127685547
Neural-ECF[argmax],-0.9,1.7,0,0.8139526844024658
Neural-ECF[peaks],-0.9,1.7,0,0.8139526844024658
MIDAST[KS],-0.9,1.7,0,0.4510228633880615
Neural-ECF[argmax],-0.9,1.7,5,0.9153590202331543
Neural-ECF[peaks],-0.9,1.7,5,0.9153590202331543
MIDAST[KS],-0.9,1.7,0,0.5274059772491455
Neural-ECF[argmax],-0.9,1.7,0,0.809873104095459
Neural-ECF[peaks],-0.9,1.7,0,0.809873104095459
MIDAST[KS],-0.9,1.7,10,0.4068889617919922
Neural-ECF[argmax],-0.9,1.7,10,0.8270561695098877
Neural-ECF[peaks],-0.9,1.7,10,0.8270561695098877
MIDAST[KS],-0.9,1.7,0,0.4158141613006592
Neural-ECF[argmax],-0.9,1.7,0,0.8334567546844482
Neural-ECF[peaks],-0.9,1.7,0,0.8334567546844482
MIDAST[KS],-0.9,1.7,0,0.3992037773132324
Neural-ECF[argmax],-0.9,1.7,0,0.8579931259155273
Neural-ECF[peaks],-0.9,1.7,0,0.8579931259155273
MIDAST[KS],-0.9,1.7,10,0.36669182777404785
Neural-ECF[argmax],-0.9,1.7,5,0.8618979454040527
Neural-ECF[peaks],-0.9,1.7,5,0.8618979454040527
MIDAST[KS],-0.9,1.7,10,0.5323472023010254
Neural-ECF[argmax],-0.9,1.7,10,0.9486768245697021
Neural-ECF[peaks],-0.9,1.7,10,0.9486768245697021
MIDAST[KS],-0.9,1.7,10,0.4362959861755371
Neural-ECF[argmax],-0.9,1.7,10,0.8377270698547363
Neural-ECF[peaks],-0.9,1.7,10,0.8377270698547363
MIDAST[KS],-0.9,1.7,30,0.44582509994506836
Neural-ECF[argmax],-0.9,1.7,10,0.8889040946960449
Neural-ECF[peaks],-0.9,1.7,10,0.8889040946960449
MIDAST[KS],-0.9,1.7,0,0.45745396614074707
Neural-ECF[argmax],-0.9,1.7,10,0.8669188022613525
Neural-ECF[peaks],-0.9,1.7,10,0.8669188022613525
MIDAST[KS],-0.9,1.7,0,0.4667799472808838
Neural-ECF[argmax],-0.9,1.7,0,0.8297550678253174
Neural-ECF[peaks],-0.9,1.7,0,0.8297550678253174
MIDAST[KS],-0.9,1.7,0,0.4598550796508789
Neural-ECF[argmax],-0.9,1.7,5,0.8238182067871094
Neural-ECF[peaks],-0.9,1.7,5,0.8238182067871094
MIDAST[KS],-0.9,1.7,0,0.4624197483062744
Neural-ECF[argmax],-0.9,1.7,0,0.8839051723480225
Neural-ECF[peaks],-0.9,1.7,0,0.8839051723480225
MIDAST[KS],-0.9,1.7,0,0.4511117935180664
Neural-ECF[argmax],-0.9,1.7,5,0.9885978698730469
Neural-ECF[peaks],-0.9,1.7,5,0.9885978698730469
MIDAST[KS],-0.9,1.7,0,0.45375514030456543
Neural-ECF[argmax],-0.9,1.7,5,0.902785062789917
Neural-ECF[peaks],-0.9,1.7,5,0.902785062789917
MIDAST[KS],-0.9,1.7,0,0.45373106002807617
Neural-ECF[argmax],-0.9,1.7,5,0.7987029552459717
Neural-ECF[peaks],-0.9,1.7,5,0.7987029552459717
MIDAST[KS],-0.9,1.7,0,0.4223790168762207
Neural-ECF[argmax],-0.9,1.7,15,0.8364379405975342
Neural-ECF[peaks],-0.9,1.7,15,0.8364379405975342
MIDAST[KS],-0.9,1.7,0,0.4505150318145752
Neural-ECF[argmax],-0.9,1.7,0,0.8051326274871826
Neural-ECF[peaks],-0.9,1.7,0,0.8051326274871826
MIDAST[KS],-0.9,1.7,0,0.4186382293701172
Neural-ECF[argmax],-0.9,1.7,0,0.8413369655609131
Neural-ECF[peaks],-0.9,1.7,0,0.8413369655609131
MIDAST[KS],-0.9,1.7,50,0.43204569816589355
Neural-ECF[argmax],-0.9,1.7,0,1.0874390602111816
Neural-ECF[peaks],-0.9,1.7,0,1.0874390602111816
MIDAST[KS],-0.9,1.7,0,0.720754861831665
Neural-ECF[argmax],-0.9,1.7,5,0.794684886932373
Neural-ECF[peaks],-0.9,1.7,5,0.794684886932373
MIDAST[KS],-0.9,1.7,0,0.4342050552368164
Neural-ECF[argmax],-0.9,1.7,0,0.9014406204223633
Neural-ECF[peaks],-0.9,1.7,0,0.9014406204223633
MIDAST[KS],-0.9,1.7,0,0.4834270477294922
Neural-ECF[argmax],-0.9,1.7,5,0.8945040702819824
Neural-ECF[peaks],-0.9,1.7,5,0.8945040702819824
MIDAST[KS],-0.9,1.7,20,0.42949390411376953
Neural-ECF[argmax],-0.9,1.7,0,1.0804181098937988
Neural-ECF[peaks],-0.9,1.7,0,1.0804181098937988
MIDAST[KS],-0.9,1.7,10,0.517143726348877
Neural-ECF[argmax],-0.9,1.7,0,0.9190273284912109
Neural-ECF[peaks],-0.9,1.7,0,0.9190273284912109
MIDAST[KS],-0.9,1.7,20,0.5492498874664307
Neural-ECF[argmax],-0.9,1.7,10,1.0061628818511963
Neural-ECF[peaks],-0.9,1.7,10,1.0061628818511963
MIDAST[KS],-0.9,1.7,10,0.5649619102478027
Neural-ECF[argmax],-0.9,1.7,5,1.0107243061065674
Neural-ECF[peaks],-0.9,1.7,5,1.0107243061065674
MIDAST[KS],-0.9,1.7,20,0.5406451225280762
Neural-ECF[argmax],-0.9,1.7,5,0.8709659576416016
Neural-ECF[peaks],-0.9,1.7,5,0.8709659576416016
MIDAST[KS],-0.9,1.7,20,0.5589010715484619
Neural-ECF[argmax],-0.9,1.7,15,0.9177505970001221
Neural-ECF[peaks],-0.9,1.7,15,0.9177505970001221
MIDAST[KS],-0.9,1.7,0,0.42569875717163086
Neural-ECF[argmax],-0.9,1.7,15,0.760765790939331
Neural-ECF[peaks],-0.9,1.7,15,0.760765790939331
MIDAST[KS],-0.9,1.7,0,0.4063599109649658
Neural-ECF[argmax],-0.9,1.7,5,0.76503586769104
Neural-ECF[peaks],-0.9,1.7,5,0.76503586769104
MIDAST[KS],-0.9,1.7,10,0.402087926864624
Neural-ECF[argmax],-0.9,1.7,5,0.858666181564331
Neural-ECF[peaks],-0.9,1.7,5,0.858666181564331
MIDAST[KS],-0.9,1.7,10,0.3880620002746582
Neural-ECF[argmax],-0.9,1.7,5,0.851348876953125
Neural-ECF[peaks],-0.9,1.7,5,0.851348876953125
MIDAST[KS],-0.9,1.7,0,0.43996405601501465
Neural-ECF[argmax],-0.9,1.7,5,0.8191559314727783
Neural-ECF[peaks],-0.9,1.7,5,0.8191559314727783
MIDAST[KS],-0.9,1.7,10,0.3956260681152344
Neural-ECF[argmax],-0.9,1.7,5,0.7836849689483643
Neural-ECF[peaks],-0.9,1.7,5,0.7836849689483643
MIDAST[KS],-0.9,1.7,10,0.3819310665130615
Neural-ECF[argmax],-0.9,1.7,5,0.7801971435546875
Neural-ECF[peaks],-0.9,1.7,5,0.7801971435546875
MIDAST[KS],-0.9,1.7,0,0.39780712127685547
Neural-ECF[argmax],-0.9,1.7,5,0.8025648593902588
Neural-ECF[peaks],-0.9,1.7,5,0.8025648593902588
MIDAST[KS],-0.9,1.7,0,0.40114378929138184
Neural-ECF[argmax],-0.9,1.7,0,0.7963018417358398
Neural-ECF[peaks],-0.9,1.7,0,0.7963018417358398
MIDAST[KS],-0.9,1.7,10,0.4123868942260742
Neural-ECF[argmax],-0.9,1.7,5,0.8101596832275391
Neural-ECF[peaks],-0.9,1.7,5,0.8101596832275391
MIDAST[KS],-0.9,1.7,0,0.4180259704589844
Neural-ECF[argmax],-0.9,1.7,0,0.8080501556396484
Neural-ECF[peaks],-0.9,1.7,0,0.8080501556396484
MIDAST[KS],-0.9,1.7,0,0.39690494537353516
Neural-ECF[argmax],-0.9,1.7,15,0.7764317989349365
Neural-ECF[peaks],-0.9,1.7,15,0.7764317989349365
MIDAST[KS],-0.9,1.7,0,0.41103410720825195
Neural-ECF[argmax],-0.9,1.7,0,0.7805881500244141
Neural-ECF[peaks],-0.9,1.7,0,0.7805881500244141
MIDAST[KS],-0.9,1.7,420,0.4091053009033203
Neural-ECF[argmax],-0.9,1.7,5,0.812772274017334
Neural-ECF[peaks],-0.9,1.7,5,0.812772274017334
MIDAST[KS],-0.9,1.7,0,0.4113767147064209
Neural-ECF[argmax],-0.9,1.7,0,0.7949109077453613
Neural-ECF[peaks],-0.9,1.7,0,0.7949109077453613
MIDAST[KS],-0.9,1.7,0,0.4031946659088135
Neural-ECF[argmax],-0.9,1.7,0,0.8190450668334961
Neural-ECF[peaks],-0.9,1.7,0,0.8190450668334961
MIDAST[KS],-0.9,1.7,280,0.3921339511871338
Neural-ECF[argmax],-0.9,1.7,10,0.7890949249267578
Neural-ECF[peaks],-0.9,1.7,10,0.7890949249267578
MIDAST[KS],-0.9,1.7,0,0.3734619617462158
Neural-ECF[argmax],-0.9,1.7,5,0.780876636505127
Neural-ECF[peaks],-0.9,1.7,5,0.780876636505127
MIDAST[KS],-0.9,1.7,0,0.3947279453277588
Neural-ECF[argmax],-0.9,1.7,10,0.762408971786499
Neural-ECF[peaks],-0.9,1.7,10,0.762408971786499
MIDAST[KS],-0.9,1.7,0,0.3986330032348633
Neural-ECF[argmax],-0.9,1.7,10,0.8158268928527832
Neural-ECF[peaks],-0.9,1.7,10,0.8158268928527832
MIDAST[KS],-0.9,1.7,0,0.4184591770172119
Neural-ECF[argmax],-0.9,1.7,10,0.7773430347442627
Neural-ECF[peaks],-0.9,1.7,10,0.7773430347442627
MIDAST[KS],-0.9,1.7,10,0.40665388107299805
Neural-ECF[argmax],-0.9,1.7,10,0.7783417701721191
Neural-ECF[peaks],-0.9,1.7,10,0.7783417701721191
MIDAST[KS],-0.9,1.7,10,0.5005941390991211
Neural-ECF[argmax],-0.9,1.7,5,0.9506487846374512
Neural-ECF[peaks],-0.9,1.7,5,0.9506487846374512
MIDAST[KS],-0.9,1.7,0,0.483842134475708
Neural-ECF[argmax],-0.9,1.7,5,0.8335261344909668
Neural-ECF[peaks],-0.9,1.7,5,0.8335261344909668
MIDAST[KS],-0.9,1.7,0,0.5056910514831543
Neural-ECF[argmax],-0.9,1.7,5,0.8969030380249023
Neural-ECF[peaks],-0.9,1.7,5,0.8969030380249023
MIDAST[KS],-0.9,1.7,0,0.4618561267852783
Neural-ECF[argmax],-0.9,1.7,5,0.8214762210845947
Neural-ECF[peaks],-0.9,1.7,5,0.8214762210845947
MIDAST[KS],-0.9,1.7,0,0.3845980167388916
Neural-ECF[argmax],-0.9,1.7,0,0.7566308975219727
Neural-ECF[peaks],-0.9,1.7,0,0.7566308975219727
MIDAST[KS],-0.9,1.7,0,0.47273898124694824
Neural-ECF[argmax],-0.9,1.7,5,0.9077320098876953
Neural-ECF[peaks],-0.9,1.7,5,0.9077320098876953
MIDAST[KS],-0.9,1.7,0,0.4087202548980713
Neural-ECF[argmax],-0.9,1.7,10,0.824800968170166
Neural-ECF[peaks],-0.9,1.7,10,0.824800968170166
MIDAST[KS],-0.9,1.7,0,0.4230988025665283
Neural-ECF[argmax],-0.9,1.7,5,0.7790839672088623
Neural-ECF[peaks],-0.9,1.7,5,0.7790839672088623
MIDAST[KS],-0.9,1.7,0,0.47007107734680176
Neural-ECF[argmax],-0.9,1.7,10,0.8191170692443848
Neural-ECF[peaks],-0.9,1.7,10,0.8191170692443848
MIDAST[KS],-0.9,1.7,400,0.40664100646972656
Neural-ECF[argmax],-0.9,1.7,10,0.7471542358398438
Neural-ECF[peaks],-0.9,1.7,10,0.7471542358398438
MIDAST[KS],-0.9,1.7,0,0.41385531425476074
Neural-ECF[argmax],-0.9,1.7,55,0.782541036605835
Neural-ECF[peaks],-0.9,1.7,55,0.782541036605835
MIDAST[KS],-0.9,1.7,20,0.40025997161865234
Neural-ECF[argmax],-0.9,1.7,0,0.7447199821472168
Neural-ECF[peaks],-0.9,1.7,0,0.7447199821472168
MIDAST[KS],-0.9,1.7,0,0.3891608715057373
Neural-ECF[argmax],-0.9,1.7,5,0.7632870674133301
Neural-ECF[peaks],-0.9,1.7,5,0.7632870674133301
MIDAST[KS],-0.9,1.7,10,0.4026820659637451
Neural-ECF[argmax],-0.9,1.7,5,0.8142290115356445
Neural-ECF[peaks],-0.9,1.7,5,0.8142290115356445
MIDAST[KS],-0.9,1.7,10,0.3800008296966553
Neural-ECF[argmax],-0.9,1.7,0,0.808722972869873
Neural-ECF[peaks],-0.9,1.7,0,0.808722972869873
MIDAST[KS],-0.9,1.7,0,0.40184974670410156
Neural-ECF[argmax],-0.9,1.7,5,0.7941131591796875
Neural-ECF[peaks],-0.9,1.7,5,0.7941131591796875
MIDAST[KS],-0.9,1.7,0,0.404094934463501
Neural-ECF[argmax],-0.9,1.7,0,0.8132970333099365
Neural-ECF[peaks],-0.9,1.7,0,0.8132970333099365
MIDAST[KS],-0.9,1.7,0,0.4161829948425293
Neural-ECF[argmax],-0.9,1.7,5,0.8069150447845459
Neural-ECF[peaks],-0.9,1.7,5,0.8069150447845459
MIDAST[KS],-0.9,1.7,0,0.39849305152893066
